"State","Response","Coverage","Education","EmploymentStatus","Gender","Location_Code","Marital_Status","Policy_Type","Policy","Renew_Offer_Type","Sales_Channel","Vehicle_Class","Vehicle_Size","Customer_Lifetime_Value","Income","Monthly_Premium_Auto","Months_Since_Last_Claim","Months_Since_Policy_Inception","Number_of_Open_Complaints","Number_of_Policies","Total_Claim_Amount"
2,0,3,2,2,2,3,2,3,8,4,1,1,2,2.14729166050327,1.4115455715523,-0.878264334425972,1.18164366177664,0.929384889976939,-0.422226443611693,-0.404224627853653,-1.26761984833545
3,0,2,5,3,1,2,2,2,5,1,4,4,1,-0.41917590493136,-0.763411874130067,1.21427426926492,1.4794619471283,0.0693545049051996,0.676211703910153,-0.822602843243485,1.75703148153578
5,0,3,3,5,1,2,2,3,9,2,1,1,1,-0.451843749519507,-1.23954898274596,-0.791075225938851,1.97582575604774,0.965219489354928,-0.422226443611693,0.432531802926011,-0.403747873485663
4,0,3,2,2,1,2,2,3,9,2,1,1,1,-0.396784489519522,-0.255378681293719,-0.791075225938851,0.586007091073315,-0.611502883276594,-0.422226443611693,0.0141535875361788,-0.0508978128754533
5,0,2,4,5,2,2,2,3,9,2,4,5,3,-0.463246839952463,-1.23954898274596,1.24333730542729,1.28091642356053,1.3952346818908,-0.422226443611693,-0.822602843243485,0.752878267024214
3,1,3,3,2,2,1,2,3,8,2,1,1,2,0.00581168771110939,1.1103925534585,-0.762012189776478,1.38018918534442,-0.324826088252681,-0.422226443611693,-0.404224627853653,-0.516656023691103
1,1,1,5,2,2,2,3,3,8,1,1,1,2,0.604338381680406,0.651470772032792,0.284257112068969,-0.903084335685,-0.719006681410561,-0.422226443611693,-0.404224627853653,0.207611657926701
2,0,3,5,1,2,2,2,3,9,3,4,1,2,1.54077413814857,-0.771838496999453,-0.907327370588345,1.87655299426385,-0.432329886386648,-0.422226443611693,-0.404224627853653,-0.469840795800513
4,0,2,5,2,2,1,2,3,8,4,1,5,2,-0.455771317154549,0.334649502041225,1.03989605229068,-0.704538812117225,0.284362101173134,2.87308799895384,-0.822602843243485,0.385397670590007
1,0,3,1,2,1,3,2,2,5,3,1,1,2,-0.388069773425217,0.363352686190071,-0.791075225938851,0.586007091073315,-0.611502883276594,-0.422226443611693,1.26928823370567,-1.32642505866763
5,0,3,3,2,1,3,2,3,8,2,2,6,2,-0.746062860309846,1.36707538601894,-0.645760045126984,-0.406720526765562,1.10855788686688,-0.422226443611693,-0.822602843243485,-1.30119252275171
2,0,3,5,5,1,2,3,1,2,1,1,4,2,0.0681888100364596,-1.23954898274596,0.662076582179825,-1.49872090638833,-1.43569866897034,1.774649851432,2.10604466448534,2.45911265381379
1,0,2,3,3,1,2,2,3,9,2,4,6,2,-0.664328340077652,-0.453832233166878,-0.0644993218795133,-1.10162985925278,1.57440767878074,-0.422226443611693,-0.822602843243485,0.228878002324922
2,1,3,4,5,2,2,1,3,7,1,1,6,2,1.38154945214229,-1.23954898274596,-0.587633972802237,-0.605266050333337,1.64607687753672,-0.422226443611693,-0.404224627853653,-0.288085259434675
2,0,3,3,2,1,3,2,2,6,2,2,1,2,-0.794735652711494,0.111969409418581,-0.849201298263598,-0.903084335685,-1.29236027145839,-0.422226443611693,-0.822602843243485,-0.972181328962561
4,0,2,5,1,2,2,2,2,6,2,3,1,2,-0.679485161203302,-0.599421893132873,-0.12262539420426,-0.903084335685,-1.50736786772632,-0.422226443611693,-0.822602843243485,0.711570190577433
5,0,3,3,2,2,3,2,3,9,1,3,1,1,-0.407341792236504,1.86750486837549,-0.820138262101225,-1.20090262103666,1.46690388064678,0.676211703910153,2.10604466448534,-0.956655409600523
3,0,2,4,3,2,2,3,3,9,1,1,5,2,5.13545645479339,-0.475787535721099,1.1270851607778,0.586007091073315,0.821881091842972,-0.422226443611693,-0.404224627853653,2.49467843947627
5,0,3,4,2,2,3,2,3,9,3,2,6,2,-0.463828097095218,0.0164457392351494,-0.936390406750719,-1.30017538282055,-0.324826088252681,-0.422226443611693,0.432531802926011,-1.21361911497034
4,1,2,4,5,2,2,3,3,8,1,1,5,2,0.832904413354007,-1.23954898274596,0.95270694380356,-0.307447764981674,-1.5790370664823,-0.422226443611693,-0.404224627853653,0.587645961237089
4,0,3,5,2,2,2,3,2,6,2,2,6,2,-0.437841585561845,2.04423353316351,-0.878264334425972,-1.49872090638833,0.89355029059895,-0.422226443611693,0.0141535875361788,0.0625055557621291
4,0,3,4,2,1,1,2,2,6,1,1,5,2,-0.0065395351205601,1.99778835789514,0.226131039744222,-0.108902241413899,-0.468164485764638,2.87308799895384,0.0141535875361788,-0.498818483717064
4,0,3,5,2,1,2,2,3,8,2,3,1,1,-0.0927506498810982,-0.406169147561913,-0.878264334425972,-1.10162985925278,-1.43569866897034,1.774649851432,-0.404224627853653,-0.453317565221801
1,0,2,3,2,1,1,2,3,8,2,1,5,2,-0.345268313316118,0.462925085330278,1.33052641391442,0.288188805721652,1.78941527504868,-0.422226443611693,-0.822602843243485,0.658154025013819
3,0,3,3,5,1,2,3,3,9,1,1,4,1,-0.599636835716698,-1.23954898274596,0.603950509855077,1.97582575604774,-1.39986406959236,-0.422226443611693,-0.822602843243485,1.43525876738685
2,0,2,3,5,2,2,3,3,9,4,4,1,2,-0.507485450192788,-1.23954898274596,-0.442318791990369,-0.803811573901113,0.606873495575037,2.87308799895384,1.26928823370567,-0.205469106541113
2,0,3,4,2,2,1,3,3,8,4,2,1,2,-0.791710351591646,1.00933891201703,-0.791075225938851,1.57873470891219,-0.145653091362735,-0.422226443611693,-0.822602843243485,-0.811792302195649
1,0,2,3,2,2,1,2,3,9,1,1,4,2,1.0890024042483,1.03698876830721,1.03989605229068,0.883825376424978,0.0693545049051996,-0.422226443611693,-0.404224627853653,0.0242684077768942
4,0,2,3,2,1,1,2,3,7,1,1,1,3,-0.234259388157992,1.15239400182309,-0.384192719665622,-1.30017538282055,0.356031299929113,-0.422226443611693,2.52442287987517,-0.175078765026235
4,0,3,5,2,2,3,2,2,6,1,1,1,2,0.09229387826565,0.80397289607133,-0.61669700896461,-0.00962947963001139,0.320196700551124,-0.422226443611693,-0.404224627853653,-1.1809009256541
1,0,2,5,5,1,2,3,3,9,1,1,1,2,0.262157440506936,-1.23954898274596,-0.180751466529007,-0.00962947963001139,-0.79067588016654,-0.422226443611693,-0.404224627853653,0.662000498841295
2,0,1,3,2,1,3,3,3,9,1,2,1,2,0.650152886702541,-0.0364181526720149,0.400509256718463,-0.307447764981674,-0.826510479544529,-0.422226443611693,-0.404224627853653,-1.30895491616785
4,0,3,3,2,2,2,2,3,8,2,4,1,2,-0.32169772934145,1.08185395178757,-0.587633972802237,0.288188805721652,-1.54320246710431,-0.422226443611693,0.432531802926011,-0.288085259434675
2,0,3,5,2,1,3,2,2,6,2,1,1,2,-0.783865326687957,0.751141920659749,-0.820138262101225,-0.307447764981674,-0.36066068763067,-0.422226443611693,-0.822602843243485,-1.01289945034621
5,1,2,5,5,1,2,2,3,8,1,1,1,3,-0.621955470404116,-1.23954898274596,0.0808158589323542,1.57873470891219,-0.503999085142627,-0.422226443611693,-0.822602843243485,0.091949043875713
4,0,3,5,2,2,2,2,3,9,2,1,1,3,-0.37606381244533,0.0894874429350234,-0.703886117451731,0.0896432821538763,-0.073983892606757,-0.422226443611693,2.10604466448534,-0.0213932438861635
4,1,2,4,2,1,2,2,3,8,2,1,1,2,-0.215918884580777,1.15045192858367,-0.326066647340875,1.08237089999275,-1.04151807581246,2.87308799895384,2.10604466448534,-0.139376184226262
3,1,1,5,2,1,2,1,3,8,1,3,1,2,4.91676935195034,0.293931797004387,0.749265690666945,1.87655299426385,0.929384889976939,1.774649851432,-0.404224627853653,0.471983347186101
1,0,3,5,2,2,2,2,3,9,3,1,6,1,0.234126084084044,-0.107287367663375,-0.936390406750719,-0.50599328854945,-1.07735267519045,0.676211703910153,-0.404224627853653,-0.486364026379225
2,0,3,3,2,1,3,2,3,8,4,4,1,2,-0.471301176278061,1.07882563419388,-0.936390406750719,0.0896432821538763,0.0335199055272104,2.87308799895384,0.432531802926011,-1.47217340503544
4,0,1,1,2,1,3,2,3,9,2,2,2,2,2.32568131242204,1.38241447296087,5.89342309140706,-0.307447764981674,-1.11318727456844,-0.422226443611693,2.52442287987517,0.220554421478556
1,0,2,4,5,1,2,2,3,9,1,2,6,2,-0.103628281280364,-1.23954898274596,0.138941931257101,-1.20090262103666,0.786046492464982,-0.422226443611693,2.10604466448534,0.124995505033138
2,0,2,3,2,1,3,2,3,9,4,2,5,1,1.92848465315085,1.17839803333409,1.15614819694017,-1.49872090638833,-0.683172082032572,0.676211703910153,-0.404224627853653,-0.812300935425618
2,0,2,4,5,2,2,3,3,9,2,4,1,2,-0.385270560985821,-1.23954898274596,-0.326066647340875,-0.803811573901113,1.03688868811091,-0.422226443611693,1.68766644909551,-0.139376184226262
2,0,3,3,2,1,2,2,3,9,2,4,6,2,-0.409343400857577,-0.480527511085129,-0.791075225938851,0.685279852857202,0.248527501795145,-0.422226443611693,0.0141535875361788,-0.212247255862093
5,0,3,3,5,1,2,3,3,8,3,2,1,1,-0.129296404469519,-1.23954898274596,-0.791075225938851,-1.00235709746889,-0.073983892606757,-0.422226443611693,-0.404224627853653,-0.403747873485663
2,1,1,3,2,1,2,3,3,9,2,1,2,2,0.437229541201594,0.460357598674762,5.5156036212962,0.0896432821538763,-0.181487690740724,-0.422226443611693,-0.822602843243485,3.18179316209496
3,0,3,5,2,2,2,2,3,8,2,3,4,2,-0.53508726987963,1.14791735842373,0.45863532904321,1.97582575604774,-1.00568347643447,0.676211703910153,-0.822602843243485,0.306751041398976
2,0,3,4,2,2,3,2,3,9,1,3,5,2,0.205930703019465,1.65183598931214,0.720202654504572,0.685279852857202,-0.217322290118714,0.676211703910153,0.0141535875361788,-0.938031374177956
1,0,3,5,2,2,2,1,3,8,1,2,1,2,-0.787663761564619,0.655223252529315,-0.791075225938851,-0.803811573901113,0.46353509806308,-0.422226443611693,-0.822602843243485,-0.403747873485663
1,0,3,3,5,2,2,2,3,7,1,2,6,3,-0.79330183922822,-1.23954898274596,-0.61669700896461,0.0896432821538763,-0.0023146938507787,1.774649851432,-0.822602843243485,-0.304608490013388
4,1,2,1,2,2,2,2,3,9,1,2,6,2,-0.651567068594819,-0.209986833884018,-0.0354362857171398,0.883825376424978,1.68191147691471,3.97152614647569,-0.822602843243485,0.0258561215608629
3,0,3,4,5,1,2,2,3,9,2,4,1,2,-0.387737261742696,-1.23954898274596,-0.61669700896461,-1.39944814460444,0.89355029059895,-0.422226443611693,1.26928823370567,-0.304608490013388
2,0,3,5,2,2,2,3,3,8,2,2,6,2,-0.808564831280816,0.31154212214158,-0.907327370588345,-0.903084335685,1.03688868811091,-0.422226443611693,-0.822602843243485,-0.469840795800513
4,0,2,5,5,2,2,2,3,8,1,4,1,2,-0.340341390656953,-1.23954898274596,-0.471381828152743,0.188916043937764,0.212692902417156,-0.422226443611693,2.52442287987517,0.344713287577797
4,0,3,5,2,1,2,2,2,4,2,4,1,2,-0.397649531001128,0.743999041118121,-0.791075225938851,-0.108902241413899,1.28773088375683,-0.422226443611693,0.0141535875361788,-0.363930925655438
4,0,2,4,5,1,2,3,3,8,1,2,5,2,0.0972022899948772,-1.23954898274596,0.923643907641186,-0.704538812117225,0.46353509806308,-0.422226443611693,0.0141535875361788,0.571122730658376
1,0,3,5,1,2,2,2,3,9,1,3,5,2,-0.0473387115944884,-0.822266568233435,0.226131039744222,0.586007091073315,-1.07735267519045,-0.422226443611693,2.52442287987517,0.229069427393516
3,0,2,5,2,2,2,2,2,6,2,2,6,1,-0.728514814987474,-0.299322202897744,-0.500444864315116,0.188916043937764,-0.145653091362735,-0.422226443611693,-0.822602843243485,-0.238515567698538
2,0,2,3,2,1,3,3,3,8,3,1,1,2,-0.606931296534566,0.121251861173139,0.168004967419475,-1.10162985925278,0.571038896197048,-0.422226443611693,-0.822602843243485,-0.667278530308607
1,0,2,4,2,2,2,2,3,8,1,4,5,1,3.64553140733009,0.216874280843321,0.836454799154066,-1.39944814460444,-1.07735267519045,2.87308799895384,-0.404224627853653,0.521553038922239
4,0,3,2,5,2,2,2,3,9,1,1,1,1,-0.411827168497413,-1.23954898274596,-0.645760045126984,-1.49872090638833,-0.79067588016654,-0.422226443611693,2.52442287987517,-0.3211317205921
2,0,2,5,2,1,3,3,3,7,4,1,1,3,-0.00791292916603959,1.08468477040775,0.168004967419475,-1.30017538282055,-1.32819487083638,-0.422226443611693,0.0141535875361788,-0.664755081880588
1,0,2,5,2,1,2,2,3,7,1,2,5,2,0.280924844655831,-0.0930345250757027,0.894580871478813,-1.10162985925278,-0.503999085142627,-0.422226443611693,0.0141535875361788,0.554599500079664
2,0,2,3,2,1,1,2,3,8,2,3,1,2,-0.0208328560322395,-0.239743345891538,0.168004967419475,-1.39944814460444,0.0693545049051996,-0.422226443611693,2.52442287987517,-0.445960259457338
2,1,3,4,2,2,1,2,3,9,1,1,5,2,0.0127982680206445,0.433431905287427,0.255194075906595,-1.20090262103666,-0.073983892606757,-0.422226443611693,0.0141535875361788,-0.221941634898326
4,0,3,2,2,1,3,2,3,8,2,3,1,2,-0.358841923368735,1.41770095622642,-0.732949153614104,-0.00962947963001139,-0.181487690740724,-0.422226443611693,0.432531802926011,-1.15446508891362
2,0,2,3,2,1,1,2,3,8,1,2,1,2,0.236322205774626,1.10637674099731,-0.384192719665622,1.28091642356053,1.32356548313482,-0.422226443611693,-0.404224627853653,-0.287088498992354
5,0,3,5,2,2,2,2,3,7,2,1,1,1,-0.316906822168498,0.26782901600664,-0.558570936639863,-1.20090262103666,-0.36066068763067,-0.422226443611693,0.850910018315843,0.0534982815001525
2,0,3,5,2,2,1,2,2,5,2,3,4,2,-0.465304771353973,2.04795309716445,0.749265690666945,-0.803811573901113,-0.217322290118714,-0.422226443611693,-0.822602843243485,-0.435281743038477
2,1,3,3,2,1,1,2,3,8,2,1,1,2,-0.789194806185934,1.2861666398746,-0.849201298263598,-1.30017538282055,0.714377293709004,-0.422226443611693,-0.822602843243485,-0.80080452942013
2,0,3,2,2,2,2,1,2,6,1,1,5,3,-0.513723652647398,1.1639806082685,0.54582443753033,0.586007091073315,-0.288991488874692,-0.422226443611693,-0.822602843243485,0.356320733135113
4,0,3,2,1,2,1,2,3,7,2,4,1,2,-0.815881440944185,-0.610448919153359,-0.907327370588345,1.4794619471283,-0.575668283898605,-0.422226443611693,-0.822602843243485,-0.602692340736191
4,1,2,4,2,2,2,3,2,4,2,1,3,1,-0.0239812943939178,0.683235190270907,3.39400198144293,-0.803811573901113,-0.862345078922518,1.774649851432,-0.822602843243485,1.97559732984894
4,0,3,3,5,2,2,3,3,9,1,2,1,1,-0.818931206886105,-1.23954898274596,-0.674823081289357,1.97582575604774,0.929384889976939,-0.422226443611693,-0.822602843243485,1.03264635072961
2,1,2,5,2,1,2,2,3,7,3,1,1,1,-0.594614031947688,0.95519127678211,0.109878895094728,-1.49872090638833,-0.288991488874692,-0.422226443611693,-0.822602843243485,0.426886483640602
1,0,3,4,2,1,2,3,3,9,1,3,1,2,0.0391801043692148,1.03205129396967,-0.674823081289357,-1.20090262103666,0.141023703661178,-0.422226443611693,-0.404224627853653,-0.337654951170813
2,0,2,3,5,2,3,2,3,8,4,3,6,2,0.223233533970873,-1.23954898274596,-0.238877538853754,-0.803811573901113,-1.50736786772632,-0.422226443611693,-0.404224627853653,-1.29216489049273
3,0,3,3,5,2,2,2,3,9,1,2,1,2,-0.389045145509907,-1.23954898274596,-0.645760045126984,1.57873470891219,0.786046492464982,-0.422226443611693,0.0141535875361788,-0.3211317205921
1,0,2,3,5,1,2,3,2,6,4,3,5,2,-0.505498701778576,-1.23954898274596,0.95270694380356,0.387461567505539,-0.324826088252681,-0.422226443611693,-0.822602843243485,1.62860948769598
2,0,3,5,5,2,2,3,3,8,1,1,5,2,-0.607007629742623,-1.23954898274596,0.54582443753033,-0.208175003197787,-1.2565256720804,-0.422226443611693,-0.822602843243485,1.28162164554301
4,0,3,2,2,2,3,1,3,8,3,1,1,2,-0.76818046887129,-0.20646476885658,-0.703886117451731,1.57873470891219,-1.54320246710431,-0.422226443611693,-0.822602843243485,-1.25953695588118
4,0,3,4,2,1,3,2,3,7,2,1,4,2,0.0339861222353747,1.00736392228202,0.255194075906595,-0.406720526765562,1.18022708562286,-0.422226443611693,0.432531802926011,-1.20478756526557
3,0,3,5,2,2,2,2,2,6,1,1,4,3,-0.472490982934995,1.79943355550873,0.749265690666945,-1.00235709746889,-0.073983892606757,1.774649851432,-0.822602843243485,0.581831715225956
2,0,2,3,5,1,2,3,3,7,1,3,5,2,0.118340104241499,-1.23954898274596,1.24333730542729,1.57873470891219,0.965219489354928,3.97152614647569,0.0141535875361788,2.76478095997109
4,0,2,2,4,1,1,3,3,8,1,2,1,2,2.3683943983698,-0.548862155916557,0.109878895094728,-0.50599328854945,0.141023703661178,0.676211703910153,-0.404224627853653,0.0608012223936716
4,0,3,3,2,2,2,3,2,5,1,1,6,2,-0.350631750185647,0.998904382917051,-0.61669700896461,-0.903084335685,-1.22069107270241,-0.422226443611693,0.0141535875361788,-0.0610833277289404
2,0,3,5,2,1,2,2,3,7,2,1,6,3,-0.774597693709663,0.849693908436866,-0.762012189776478,-1.49872090638833,0.821881091842972,-0.422226443611693,-0.822602843243485,-0.159624749255931
4,0,2,3,1,1,1,2,3,9,1,3,1,2,-0.723556411027228,-0.338657415120074,-0.471381828152743,-0.208175003197787,-0.288991488874692,-0.422226443611693,-0.822602843243485,-0.351620316809146
4,0,3,5,2,1,3,2,3,9,2,1,1,2,-0.457290977789726,-0.0269382019439555,-0.936390406750719,0.685279852857202,1.61024227815873,-0.422226443611693,0.0141535875361788,-0.969334631066987
5,0,3,3,5,1,2,3,3,7,1,1,1,2,-0.855238953366612,-1.23954898274596,-0.820138262101225,0.387461567505539,0.212692902417156,1.774649851432,-0.822602843243485,-0.420271104064375
1,0,1,5,2,1,2,2,3,9,4,4,5,2,0.676846198395195,-0.378815539731992,1.85366106483714,-1.30017538282055,-1.11318727456844,-0.422226443611693,1.68766644909551,1.09986610917718
4,0,1,5,2,1,1,3,2,6,2,1,1,2,0.0802855895204595,0.486592045654843,0.45863532904321,1.18164366177664,0.356031299929113,-0.422226443611693,0.0141535875361788,-0.216463233875725
4,0,1,4,2,2,2,2,3,9,1,1,1,2,0.709624738891598,-0.430757769762817,0.45863532904321,0.586007091073315,-0.934014277678496,-0.422226443611693,-0.404224627853653,0.306751041398976
4,0,2,5,5,2,2,3,1,3,2,2,1,2,-0.721165229328159,-1.23954898274596,-0.0935623580418869,-0.108902241413899,-0.432329886386648,-0.422226443611693,-0.822602843243485,-0.0071903395965622
5,1,2,2,2,2,1,2,3,9,3,1,1,2,-0.693780634359155,0.743472377188785,-0.297003611178501,-1.20090262103666,0.857715691220961,2.87308799895384,-0.822602843243485,-0.371108176399349
1,0,3,4,5,2,1,2,3,9,4,4,1,2,-0.401102520645723,-1.23954898274596,-0.61669700896461,-1.49872090638833,-0.109818491984746,-0.422226443611693,0.432531802926011,-0.748325647553434
5,1,1,3,2,1,2,3,3,9,2,1,2,2,0.437229541201594,0.460357598674762,5.5156036212962,0.0896432821538763,-0.181487690740724,-0.422226443611693,-0.822602843243485,3.18179316209496
1,0,2,5,1,1,2,2,3,9,1,1,5,1,0.911515152159274,-0.674800668019178,0.865517835316439,1.77728023247997,-1.18485647332442,-0.422226443611693,-0.404224627853653,1.15889075833846
4,1,3,5,5,2,2,2,3,9,2,3,6,2,-0.389932843043596,-1.23954898274596,-0.587633972802237,0.188916043937764,-0.145653091362735,-0.422226443611693,1.68766644909551,0.214753710747139
3,0,2,5,3,2,2,2,3,8,2,2,1,1,-0.72335789968534,-0.669830277186064,-0.326066647340875,-0.50599328854945,1.35940008251281,-0.422226443611693,-0.822602843243485,1.51544029110143
1,0,3,4,5,1,2,3,3,7,1,1,5,2,0.0471692703977717,-1.23954898274596,0.720202654504572,0.288188805721652,-1.39986406959236,-0.422226443611693,0.0141535875361788,1.43033072075143
2,1,3,4,2,2,2,1,3,7,1,1,6,2,-0.784216558586804,1.1403794809351,-0.791075225938851,-0.903084335685,-0.754841280788551,-0.422226443611693,-0.822602843243485,-0.403747873485663
2,1,3,2,2,1,3,3,3,9,2,4,1,2,-0.790415616627508,-0.0878008022779199,-0.820138262101225,0.78455261464109,0.89355029059895,-0.422226443611693,-0.822602843243485,-1.34733058734511
1,0,1,4,5,2,2,2,3,9,2,1,1,2,-0.582216276223095,-1.23954898274596,0.400509256718463,0.586007091073315,0.606873495575037,-0.422226443611693,-0.822602843243485,0.273704580241551
3,0,2,3,5,1,2,3,3,9,2,2,1,2,-0.284260027162919,-1.23954898274596,-0.180751466529007,0.78455261464109,0.89355029059895,0.676211703910153,0.850910018315843,0.662000498841295
4,0,2,3,5,2,2,2,3,8,3,2,6,3,-0.751848578750965,-1.23954898274596,-0.355129683503248,0.685279852857202,-0.79067588016654,-0.422226443611693,-0.822602843243485,-0.155899414804975
1,0,3,4,5,2,2,3,3,7,2,4,1,2,-0.874718945214806,-1.23954898274596,-0.936390406750719,0.288188805721652,1.7177460762927,-0.422226443611693,-0.822602843243485,-0.140698321502075
4,0,3,4,2,2,3,2,3,7,1,2,5,2,0.573349161218789,-0.128288091845673,0.255194075906595,0.883825376424978,-1.32819487083638,-0.422226443611693,-0.404224627853653,-1.06918014168272
2,0,2,2,5,2,3,1,3,9,3,3,1,2,-0.223932974755359,-1.23954898274596,-0.0935623580418869,-1.20090262103666,1.00105408873292,-0.422226443611693,1.68766644909551,-0.995909700121466
1,0,2,5,2,1,1,2,2,4,4,2,1,2,-0.183162878174014,1.0754023186532,-0.267940575016128,-0.406720526765562,-0.575668283898605,-0.422226443611693,1.26928823370567,-0.484894050940149
4,0,2,3,5,2,2,3,1,2,1,1,1,2,-0.6467654953841,-1.23954898274596,0.168004967419475,1.97582575604774,-1.18485647332442,-0.422226443611693,-0.822602843243485,0.95941864925812
1,0,3,3,5,2,1,2,2,4,1,3,6,2,1.85841134507493,-1.23954898274596,-0.878264334425972,0.586007091073315,-0.288991488874692,-0.422226443611693,-0.404224627853653,-0.657074309781169
4,1,2,3,2,1,2,2,2,5,2,1,1,1,-0.591755679366297,0.736131998673655,0.168004967419475,-0.307447764981674,-0.719006681410561,-0.422226443611693,-0.822602843243485,1.54486405805085
2,0,2,3,2,1,2,3,3,8,2,1,1,1,0.132475143952918,-0.186517372532955,-0.355129683503248,-0.00962947963001139,-0.934014277678496,2.87308799895384,-0.404224627853653,0.393229107013586
2,0,3,3,1,2,2,2,3,9,1,4,5,1,0.011553624982363,-0.575656183321558,0.54582443753033,1.97582575604774,1.18022708562286,0.676211703910153,0.0141535875361788,0.356320733135113
5,0,3,4,5,1,2,3,3,8,1,1,6,3,-0.509675006286998,-1.23954898274596,-0.849201298263598,1.38018918534442,0.857715691220961,-0.422226443611693,1.26928823370567,-0.436794334643088
2,0,3,5,1,2,2,1,2,6,1,2,1,2,-0.455101244282367,-0.575359934861306,-0.703886117451731,1.08237089999275,0.141023703661178,1.774649851432,1.26928823370567,-0.354178181749525
1,0,1,5,2,2,3,2,2,6,3,1,1,2,0.0422107152215601,1.3341588904354,0.284257112068969,-0.50599328854945,-1.36402947021437,-0.422226443611693,0.850910018315843,-1.15299637681322
5,0,2,5,5,2,2,3,3,9,1,2,2,1,0.0699239457086902,-1.23954898274596,4.38214521096363,-0.50599328854945,1.82524987442667,-0.422226443611693,-0.822602843243485,4.55322130012809
4,0,3,4,5,2,2,3,3,9,3,4,1,2,-0.475149666550063,-1.23954898274596,-0.61669700896461,-1.10162985925278,0.46353509806308,0.676211703910153,0.432531802926011,0.290227810820263
2,1,3,5,2,2,3,2,3,7,2,1,4,2,0.0814772799004348,1.91046089511201,0.400509256718463,1.38018918534442,-0.683172082032572,-0.422226443611693,2.52442287987517,-0.881522166562538
4,1,3,4,5,2,2,3,3,7,1,2,1,2,-0.816628082944616,-1.23954898274596,-0.674823081289357,0.883825376424978,-1.36402947021437,-0.422226443611693,-0.822602843243485,-0.0303699949219856
4,0,3,5,5,2,2,3,3,9,1,3,1,2,-0.807192608103904,-1.23954898274596,-0.674823081289357,0.486734329289427,-0.145653091362735,-0.422226443611693,-0.822602843243485,0.240658119084126
3,0,3,5,2,1,3,1,3,9,3,1,1,2,1.68711559212036,0.885507055631757,-0.907327370588345,1.57873470891219,1.50273848002477,-0.422226443611693,-0.404224627853653,-1.12409618629042
5,0,3,4,2,2,2,2,1,1,1,2,1,1,2.02125798091689,0.67451231894127,-0.936390406750719,-1.00235709746889,1.50273848002477,-0.422226443611693,-0.404224627853653,-0.486364026379225
2,0,2,4,5,2,1,2,3,9,1,2,5,1,0.105300418405834,-1.23954898274596,0.894580871478813,0.78455261464109,-0.647337482654583,-0.422226443611693,1.68766644909551,0.135563253845006
4,0,3,5,2,2,2,3,2,5,2,1,6,2,-0.817750788863156,1.0945926355784,-0.878264334425972,0.486734329289427,-1.2565256720804,2.87308799895384,-0.822602843243485,-0.453317565221801
5,0,3,5,2,2,3,1,2,6,1,2,6,2,2.02117288518754,1.33903053178176,-0.907327370588345,-1.30017538282055,1.43106928126879,1.774649851432,-0.404224627853653,-1.36937403304681
1,0,3,1,2,1,2,2,2,4,2,4,1,1,-0.755560875978065,0.419343645177672,-0.674823081289357,1.87655299426385,1.03688868811091,-0.422226443611693,-0.822602843243485,-0.287224399121524
1,0,3,2,2,1,2,1,2,5,1,2,1,1,-0.728871220393464,0.445742674635671,-0.558570936639863,0.387461567505539,0.141023703661178,-0.422226443611693,-0.822602843243485,-0.271562028855963
3,0,1,3,2,1,2,2,3,7,4,4,1,2,-0.573661383906544,0.305156321998374,0.255194075906595,1.57873470891219,-1.18485647332442,0.676211703910153,-0.822602843243485,0.679219326446314
4,0,3,2,1,1,2,2,2,6,1,2,5,2,0.0529670497311436,-0.453535984706626,0.400509256718463,-0.208175003197787,0.320196700551124,-0.422226443611693,0.0141535875361788,0.693817459526679
2,1,3,2,2,1,2,1,3,8,2,2,5,2,-0.491654098016465,1.37688450170283,0.603950509855077,0.486734329289427,1.3952346818908,-0.422226443611693,-0.822602843243485,0.389367194292539
4,0,3,5,5,1,2,3,3,8,1,1,5,2,-0.0710459469192308,-1.23954898274596,0.371446220556089,-0.803811573901113,-0.324826088252681,-0.422226443611693,1.26928823370567,1.43374909488631
3,1,2,5,2,1,2,2,3,9,2,1,6,3,-0.634569564217422,1.47530482349762,-0.0935623580418869,-1.39944814460444,0.750211893086993,-0.422226443611693,-0.822602843243485,-0.0071903395965622
5,1,3,2,4,1,1,2,3,9,1,1,6,2,0.578818670339206,-0.531383496761697,-0.907327370588345,-1.49872090638833,0.391865899307102,-0.422226443611693,-0.404224627853653,-0.608743371526197
3,0,3,5,2,1,1,2,3,9,2,2,1,2,-0.786370971886904,0.64429497599558,-0.820138262101225,1.97582575604774,-0.396495287008659,-0.422226443611693,-0.822602843243485,-0.443963967489234
4,0,3,5,5,1,2,2,2,4,1,1,1,2,-0.487556699279531,-1.23954898274596,-0.703886117451731,1.57873470891219,1.00105408873292,3.97152614647569,0.0141535875361788,-0.354178181749525
2,0,2,3,2,1,2,2,3,9,4,3,6,1,-0.644038457640943,1.5451207106303,-0.12262539420426,-0.704538812117225,-1.47153326834833,1.774649851432,-0.822602843243485,0.706295331659183
3,0,3,4,2,2,1,2,2,4,1,4,1,3,-0.380865812815681,0.369903068811196,-0.732949153614104,0.0896432821538763,-0.754841280788551,-0.422226443611693,1.68766644909551,-0.375489204274764
1,0,2,5,2,2,2,2,3,9,4,1,1,1,-0.625770467576875,1.54166447859403,-0.0354362857171398,1.38018918534442,-1.04151807581246,-0.422226443611693,-0.822602843243485,0.0258561215608629
